date,open,high,low,close,volume
03/25/2022,0.7438,0.7438,0.6446,0.6737,1034
03/26/2022,0.6737,0.6737,0.6347,0.6447,490.062
03/27/2022,0.6447,0.6946,0.6313,0.6410,822.914
03/28/2022,0.6410,0.6411,0.6198,0.6224,280.451
03/29/2022,0.6224,0.6224,0.6082,0.6086,174.773
03/30/2022,0.6086,0.6109,0.5902,0.5903,283.35
03/31/2022,0.5903,0.5903,0.5705,0.5811,327.244
04/01/2022,0.5811,0.5874,0.5646,0.5666,254.528
04/02/2022,0.5666,0.5683,0.5619,0.5664,92.015
04/03/2022,0.5664,0.5673,0.5600,0.5606,67.933
04/04/2022,0.5606,0.5771,0.5600,0.5699,271.429
04/05/2022,0.5699,0.5742,0.5695,0.5720,115.044
04/06/2022,0.5720,0.5887,0.5720,0.5795,243.941
04/07/2022,0.5795,0.5832,0.5675,0.5697,243.51
04/08/2022,0.5697,0.5808,0.5695,0.5808,104.728
04/09/2022,0.5808,0.5832,0.5740,0.5740,197.171
04/10/2022,0.5740,0.5806,0.5696,0.5716,184.422
04/11/2022,0.5716,0.5937,0.5713,0.5849,456.513
04/12/2022,0.5849,0.5942,0.5778,0.5922,377.296
04/13/2022,0.5922,0.6001,0.5853,0.5959,330.07
04/14/2022,0.5959,0.6058,0.5959,0.6058,115.597
04/15/2022,0.6058,0.6143,0.6045,0.6099,164.298
04/16/2022,0.6099,0.6168,0.6098,0.6129,103.11
04/17/2022,0.6129,0.6155,0.6102,0.6155,38.528
04/18/2022,0.6155,0.6229,0.6100,0.6100,118.153
04/19/2022,0.6100,0.6128,0.5965,0.5966,175.243
04/20/2022,0.5966,0.5981,0.5815,0.5828,328
04/21/2022,0.5828,0.5828,0.5740,0.5753,73.686
04/22/2022,0.5753,0.5778,0.5580,0.5643,234.757
04/23/2022,0.5643,0.5661,0.5630,0.5649,36.564
04/24/2022,0.5649,0.5660,0.5250,0.5392,732.658
04/25/2022,0.5392,0.5499,0.5330,0.5341,461.236
04/26/2022,0.5341,0.5349,0.5256,0.5300,158.612
04/27/2022,0.5300,0.5346,0.5278,0.5326,64.039
04/28/2022,0.5326,0.5369,0.5187,0.5267,145.195
04/29/2022,0.5267,0.5312,0.5152,0.5188,217.519
04/30/2022,0.5188,0.5193,0.5103,0.5177,94.869
05/01/2022,0.5177,0.5219,0.5123,0.5139,120.764
05/02/2022,0.5139,0.5193,0.5016,0.5113,285.351
05/03/2022,0.5113,0.5113,0.4770,0.4998,376.256
05/04/2022,0.4998,0.5027,0.4672,0.4672,523.162
05/05/2022,0.4672,0.4899,0.4672,0.4890,185.407
05/06/2022,0.4890,0.4893,0.4842,0.4871,63.401
05/07/2022,0.4871,0.5003,0.4871,0.5003,161.997
05/08/2022,0.5003,0.5067,0.4993,0.5051,62.875
05/09/2022,0.5051,0.5181,0.4943,0.4991,853.801
05/10/2022,0.4991,0.5033,0.4918,0.5008,200.939
05/11/2022,0.5008,0.5063,0.4913,0.4946,553.141
05/12/2022,0.4946,0.4960,0.4390,0.4613,1128
05/13/2022,0.4613,0.4618,0.4559,0.4580,131.3
05/14/2022,0.4580,0.4580,0.4514,0.4518,69.078
05/15/2022,0.4518,0.4525,0.4488,0.4496,64.6
05/16/2022,0.4496,0.4536,0.4451,0.4506,132.826
05/17/2022,0.4506,0.4557,0.4490,0.4503,101.961
05/18/2022,0.4503,0.4577,0.4503,0.4573,68.242
05/19/2022,0.4573,0.4595,0.4564,0.4575,44.513
05/20/2022,0.4575,0.4575,0.4514,0.4545,69.969
05/21/2022,0.4545,0.4561,0.4525,0.4553,43.748
05/22/2022,0.4553,0.4553,0.4529,0.4535,17.879
05/23/2022,0.4535,0.4640,0.4528,0.4640,219.386
05/24/2022,0.4640,0.4746,0.4640,0.4701,148.456
05/25/2022,0.4701,0.4770,0.4604,0.4604,207.584
05/26/2022,0.4604,0.4606,0.4446,0.4570,287.233
05/27/2022,0.4570,0.4731,0.4570,0.4713,182.059
05/28/2022,0.4713,0.4743,0.4688,0.4742,72.521
05/29/2022,0.4742,0.4767,0.4713,0.4767,67.086
